epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
177,2687.06,0.47496,0.50484,0.82227,0.95131,0.96836,0.97732,0.85657,0.45473,0.58666,0.80646,0.000299309,0.000299309,0.000299309
178,2702.15,0.42952,0.5141,0.81688,0.95008,0.95913,0.97519,0.85574,0.45386,0.61284,0.80725,0.000296953,0.000296953,0.000296953
179,2717.18,0.40266,0.47186,0.80767,0.94817,0.95827,0.96483,0.84029,0.46166,0.63586,0.8065,0.000294596,0.000294596,0.000294596
180,2732.27,0.44537,0.54489,0.82906,0.95122,0.93583,0.95674,0.83727,0.46681,0.64217,0.8077,0.00029224,0.00029224,0.00029224
181,2747.4,0.43581,0.47069,0.81906,0.95122,0.93583,0.95674,0.83727,0.46681,0.64217,0.8077,0.000289884,0.000289884,0.000289884
182,2762.53,0.45733,0.50494,0.81211,0.95105,0.92774,0.95477,0.83199,0.45946,0.63783,0.80776,0.000287528,0.000287528,0.000287528
183,2777.57,0.46974,0.50828,0.8502,0.94966,0.93465,0.96755,0.84396,0.45792,0.60547,0.808,0.000285172,0.000285172,0.000285172
184,2792.65,0.46138,0.50211,0.82445,0.9634,0.95385,0.97899,0.84785,0.46768,0.57368,0.80874,0.000282815,0.000282815,0.000282815
185,2807.77,0.40146,0.49063,0.80776,0.9634,0.95385,0.97899,0.84785,0.46768,0.57368,0.80874,0.000280459,0.000280459,0.000280459
186,2822.93,0.4428,0.48651,0.8186,0.96445,0.94791,0.97671,0.84274,0.48051,0.59091,0.80947,0.000278103,0.000278103,0.000278103
187,2838.03,0.41008,0.47398,0.80434,0.95866,0.94912,0.96928,0.83812,0.47603,0.60589,0.80887,0.000275747,0.000275747,0.000275747
188,2853.15,0.41843,0.49337,0.81172,0.95548,0.95212,0.96723,0.84656,0.45778,0.60391,0.80782,0.000273391,0.000273391,0.000273391
189,2868.19,0.40423,0.51362,0.82085,0.95548,0.95212,0.96723,0.84656,0.45778,0.60391,0.80782,0.000271034,0.000271034,0.000271034
190,2883.31,0.4463,0.52598,0.82621,0.9528,0.95821,0.97209,0.85205,0.44692,0.59636,0.80689,0.000268678,0.000268678,0.000268678
191,2898.36,0.45203,0.52706,0.82674,0.95512,0.97353,0.97314,0.85691,0.44816,0.57936,0.80671,0.000266322,0.000266322,0.000266322
192,2913.51,0.41733,0.46967,0.81498,0.95838,0.97036,0.97928,0.86248,0.46099,0.55746,0.80597,0.000263966,0.000263966,0.000263966
193,2928.59,0.44489,0.51381,0.82406,0.95838,0.97036,0.97928,0.86248,0.46099,0.55746,0.80597,0.00026161,0.00026161,0.00026161
194,2943.67,0.44277,0.48508,0.81253,0.94984,0.98219,0.98638,0.86542,0.46306,0.54579,0.80479,0.000259253,0.000259253,0.000259253
195,2958.75,0.45107,0.49566,0.80791,0.93034,0.98321,0.985,0.86894,0.44797,0.55861,0.80406,0.000256897,0.000256897,0.000256897
196,2973.89,0.4384,0.46434,0.81516,0.95165,0.95559,0.97648,0.86627,0.44207,0.57478,0.80425,0.000254541,0.000254541,0.000254541
197,2989.1,0.44285,0.48314,0.81741,0.95165,0.95559,0.97648,0.86627,0.44207,0.57478,0.80425,0.000252185,0.000252185,0.000252185
198,3004.26,0.4359,0.50403,0.81064,0.94465,0.95493,0.96894,0.85575,0.44079,0.59264,0.80535,0.000249829,0.000249829,0.000249829
199,3019.44,0.42525,0.48867,0.81439,0.93878,0.95753,0.9679,0.84835,0.44602,0.59758,0.80561,0.000247472,0.000247472,0.000247472
200,3034.61,0.4275,0.48155,0.80904,0.94111,0.95911,0.96384,0.84113,0.45822,0.60271,0.80609,0.000245116,0.000245116,0.000245116
201,3049.74,0.42037,0.48692,0.8188,0.94111,0.95911,0.96384,0.84113,0.45822,0.60271,0.80609,0.00024276,0.00024276,0.00024276
202,3064.98,0.4321,0.46748,0.81692,0.94657,0.95682,0.9594,0.83389,0.45662,0.60952,0.80582,0.000240404,0.000240404,0.000240404
203,3080.1,0.40844,0.47886,0.81142,0.95088,0.95468,0.95807,0.84086,0.4418,0.62252,0.80509,0.000238048,0.000238048,0.000238048
204,3095.24,0.43629,0.4757,0.80876,0.95245,0.95351,0.95752,0.83552,0.4465,0.62425,0.8053,0.000235691,0.000235691,0.000235691
205,3110.37,0.43727,0.47431,0.80299,0.95245,0.95351,0.95752,0.83552,0.4465,0.62425,0.8053,0.000233335,0.000233335,0.000233335
206,3125.56,0.44056,0.46826,0.81411,0.95177,0.95402,0.95771,0.83404,0.45196,0.62093,0.80588,0.000230979,0.000230979,0.000230979
207,3140.65,0.42425,0.45788,0.80565,0.94954,0.9461,0.95957,0.8334,0.45429,0.61047,0.80527,0.000228623,0.000228623,0.000228623
208,3155.71,0.39244,0.45637,0.81381,0.94741,0.94595,0.96672,0.84308,0.46095,0.59595,0.80537,0.000226267,0.000226267,0.000226267
209,3170.81,0.40821,0.48274,0.81316,0.94741,0.94595,0.96672,0.84308,0.46095,0.59595,0.80537,0.00022391,0.00022391,0.00022391
210,3185.94,0.44608,0.48925,0.81423,0.94958,0.94387,0.97612,0.85008,0.45962,0.57369,0.80637,0.000221554,0.000221554,0.000221554
211,3201.11,0.43458,0.45078,0.83143,0.95231,0.94215,0.98006,0.85912,0.44722,0.5597,0.80687,0.000219198,0.000219198,0.000219198
212,3216.25,0.44165,0.48122,0.82617,0.95324,0.94117,0.98375,0.8684,0.43656,0.55473,0.80634,0.000216842,0.000216842,0.000216842
213,3231.38,0.46621,0.49294,0.81112,0.95324,0.94117,0.98375,0.8684,0.43656,0.55473,0.80634,0.000214486,0.000214486,0.000214486
214,3246.5,0.46458,0.48719,0.81877,0.95097,0.95216,0.98469,0.86608,0.43069,0.55247,0.80607,0.000212129,0.000212129,0.000212129
215,3261.66,0.43904,0.461,0.81781,0.94991,0.95338,0.98562,0.8599,0.43756,0.55294,0.80688,0.000209773,0.000209773,0.000209773
216,3276.81,0.42546,0.46077,0.81682,0.93329,0.96998,0.98562,0.86315,0.45475,0.55028,0.80799,0.000207417,0.000207417,0.000207417
217,3291.98,0.40707,0.43894,0.80174,0.93329,0.96998,0.98562,0.86315,0.45475,0.55028,0.80799,0.000205061,0.000205061,0.000205061
218,3307.23,0.43447,0.45532,0.81417,0.9294,0.9797,0.98562,0.85948,0.45778,0.53906,0.80752,0.000202705,0.000202705,0.000202705
219,3322.38,0.41688,0.47886,0.82439,0.95395,0.95013,0.98469,0.86531,0.44964,0.53953,0.8066,0.000200348,0.000200348,0.000200348
220,3337.52,0.41952,0.44297,0.81145,0.95313,0.95146,0.98321,0.869,0.43852,0.54543,0.80644,0.000197992,0.000197992,0.000197992
221,3352.77,0.44105,0.45632,0.81486,0.95313,0.95146,0.98321,0.869,0.43852,0.54543,0.80644,0.000195636,0.000195636,0.000195636
222,3367.94,0.4004,0.45542,0.81548,0.94879,0.95639,0.98228,0.873,0.43188,0.54998,0.806,0.00019328,0.00019328,0.00019328
223,3383.05,0.4651,0.51788,0.81872,0.95029,0.95792,0.98296,0.8818,0.43049,0.5412,0.80546,0.000190924,0.000190924,0.000190924
224,3398.23,0.40388,0.47737,0.80396,0.95601,0.95665,0.98562,0.88535,0.42863,0.53378,0.80474,0.000188567,0.000188567,0.000188567
225,3413.38,0.41355,0.44607,0.8121,0.95601,0.95665,0.98562,0.88535,0.42863,0.53378,0.80474,0.000186211,0.000186211,0.000186211
226,3428.48,0.41377,0.46851,0.80896,0.958,0.95631,0.98562,0.87654,0.4316,0.52462,0.80422,0.000183855,0.000183855,0.000183855
227,3443.61,0.43689,0.47482,0.82843,0.9411,0.97723,0.98562,0.86976,0.44007,0.51824,0.80452,0.000181499,0.000181499,0.000181499
228,3458.84,0.40625,0.45958,0.80889,0.95706,0.97747,0.98562,0.86671,0.43519,0.50499,0.80515,0.000179143,0.000179143,0.000179143
229,3473.98,0.4172,0.45507,0.82818,0.95706,0.97747,0.98562,0.86671,0.43519,0.50499,0.80515,0.000176786,0.000176786,0.000176786
230,3489.15,0.39957,0.44732,0.79914,0.97288,0.97085,0.98656,0.87786,0.42495,0.4967,0.80515,0.00017443,0.00017443,0.00017443
231,3504.31,0.39357,0.43422,0.8022,0.96807,0.98254,0.98656,0.88021,0.41852,0.48652,0.80488,0.000172074,0.000172074,0.000172074
232,3519.46,0.39207,0.42746,0.82055,0.96858,0.98369,0.98562,0.88156,0.41969,0.4848,0.80491,0.000169718,0.000169718,0.000169718
233,3534.68,0.39416,0.44322,0.81644,0.96858,0.98369,0.98562,0.88156,0.41969,0.4848,0.80491,0.000167362,0.000167362,0.000167362
234,3549.84,0.38742,0.44194,0.8057,0.97077,0.99073,0.98844,0.88417,0.42618,0.48243,0.80448,0.000165005,0.000165005,0.000165005
235,3564.98,0.4265,0.45935,0.8144,0.97053,0.99151,0.98844,0.8773,0.42849,0.48271,0.80443,0.000162649,0.000162649,0.000162649
236,3580.11,0.42839,0.45281,0.80941,0.96887,0.99061,0.9875,0.87471,0.4255,0.48292,0.80447,0.000160293,0.000160293,0.000160293
237,3595.24,0.40083,0.46347,0.81197,0.96887,0.99061,0.9875,0.87471,0.4255,0.48292,0.80447,0.000157937,0.000157937,0.000157937
238,3610.41,0.39685,0.43459,0.79747,0.95907,0.98354,0.98562,0.87506,0.42025,0.4872,0.80495,0.000155581,0.000155581,0.000155581
239,3625.55,0.41176,0.43289,0.81808,0.95378,0.98448,0.98562,0.87642,0.41798,0.49552,0.80508,0.000153224,0.000153224,0.000153224
240,3640.78,0.40228,0.44213,0.81754,0.94471,0.98829,0.98469,0.87086,0.42175,0.50657,0.80474,0.000150868,0.000150868,0.000150868
241,3655.92,0.41717,0.44894,0.80276,0.94471,0.98829,0.98469,0.87086,0.42175,0.50657,0.80474,0.000148512,0.000148512,0.000148512
242,3671.09,0.36885,0.42919,0.79836,0.9339,0.98285,0.98469,0.86466,0.4268,0.52045,0.80486,0.000146156,0.000146156,0.000146156
243,3686.27,0.38402,0.44817,0.81773,0.94527,0.96468,0.98281,0.86654,0.43353,0.53627,0.80433,0.0001438,0.0001438,0.0001438
244,3701.39,0.40307,0.44408,0.80284,0.94962,0.95894,0.97808,0.85993,0.43634,0.54945,0.80397,0.000141443,0.000141443,0.000141443
245,3716.57,0.38579,0.43285,0.81249,0.94962,0.95894,0.97808,0.85993,0.43634,0.54945,0.80397,0.000139087,0.000139087,0.000139087
246,3731.74,0.43184,0.45106,0.81862,0.94859,0.95908,0.9763,0.86443,0.42999,0.55401,0.80369,0.000136731,0.000136731,0.000136731
247,3746.89,0.36908,0.41695,0.80484,0.94979,0.95852,0.97817,0.87533,0.42105,0.5504,0.80315,0.000134375,0.000134375,0.000134375
248,3762.04,0.37678,0.44165,0.81852,0.95154,0.95764,0.97817,0.87744,0.40957,0.53874,0.80343,0.000132019,0.000132019,0.000132019
249,3777.16,0.38331,0.44334,0.81905,0.95154,0.95764,0.97817,0.87744,0.40957,0.53874,0.80343,0.000129662,0.000129662,0.000129662
250,3792.31,0.38104,0.41694,0.79791,0.94944,0.96027,0.98148,0.87677,0.40779,0.52256,0.80383,0.000127306,0.000127306,0.000127306
251,3807.47,0.38312,0.41611,0.81918,0.94904,0.96077,0.98216,0.87599,0.41219,0.5082,0.8034,0.00012495,0.00012495,0.00012495
252,3822.66,0.40617,0.43499,0.80834,0.95166,0.96912,0.98562,0.87725,0.41767,0.49908,0.8033,0.000122594,0.000122594,0.000122594
253,3837.79,0.40392,0.42558,0.81622,0.95166,0.96912,0.98562,0.87725,0.41767,0.49908,0.8033,0.000120238,0.000120238,0.000120238
254,3853.22,0.40677,0.43809,0.82606,0.9397,0.98964,0.98938,0.8806,0.42225,0.4932,0.80293,0.000117881,0.000117881,0.000117881
255,3868.51,0.37986,0.43188,0.81549,0.93998,0.99527,0.99031,0.87964,0.42498,0.4864,0.80304,0.000115525,0.000115525,0.000115525
256,3883.61,0.39847,0.44757,0.82663,0.94201,0.99694,0.99125,0.88479,0.42193,0.48149,0.80351,0.000113169,0.000113169,0.000113169
257,3898.73,0.38132,0.41475,0.80243,0.94201,0.99694,0.99125,0.88479,0.42193,0.48149,0.80351,0.000110813,0.000110813,0.000110813
258,3913.91,0.41624,0.45134,0.81856,0.96654,0.95289,0.99031,0.88182,0.41752,0.4801,0.80407,0.000108457,0.000108457,0.000108457
259,3929.1,0.38265,0.4146,0.8048,0.96668,0.95348,0.98938,0.88083,0.41641,0.48151,0.80434,0.0001061,0.0001061,0.0001061
260,3944.23,0.39724,0.45343,0.8084,0.96419,0.95709,0.98938,0.88108,0.41377,0.48321,0.80447,0.000103744,0.000103744,0.000103744
261,3959.42,0.37648,0.41892,0.80363,0.96419,0.95709,0.98938,0.88108,0.41377,0.48321,0.80447,0.000101388,0.000101388,0.000101388
262,3974.54,0.39418,0.44358,0.82864,0.96066,0.96234,0.98938,0.88605,0.41299,0.48066,0.80421,9.90318e-05,9.90318e-05,9.90318e-05
263,3989.71,0.35175,0.40926,0.79841,0.93656,0.99299,0.99031,0.88292,0.41401,0.47822,0.80378,9.66756e-05,9.66756e-05,9.66756e-05
264,4004.86,0.35993,0.42784,0.80812,0.93684,0.99313,0.98938,0.88489,0.41114,0.47773,0.80317,9.43194e-05,9.43194e-05,9.43194e-05
265,4020.05,0.38046,0.4224,0.80793,0.93684,0.99313,0.98938,0.88489,0.41114,0.47773,0.80317,9.19632e-05,9.19632e-05,9.19632e-05
266,4035.22,0.45131,0.47599,0.82967,0.93917,0.99258,0.98844,0.88204,0.40785,0.47987,0.80288,8.9607e-05,8.9607e-05,8.9607e-05
267,4050.36,0.40744,0.44884,0.82471,0.93938,0.99342,0.98844,0.88552,0.40542,0.48106,0.8031,8.72508e-05,8.72508e-05,8.72508e-05
268,4065.48,0.41915,0.43661,0.82881,0.93928,0.99491,0.98844,0.88376,0.40566,0.4808,0.80318,8.48946e-05,8.48946e-05,8.48946e-05
269,4080.61,0.38975,0.43309,0.80319,0.93928,0.99491,0.98844,0.88376,0.40566,0.4808,0.80318,8.25384e-05,8.25384e-05,8.25384e-05
270,4095.81,0.38266,0.40636,0.80517,0.94003,0.99528,0.9875,0.88288,0.4073,0.48175,0.80368,8.01822e-05,8.01822e-05,8.01822e-05
271,4110.98,0.36273,0.40261,0.794,0.93854,0.99591,0.98656,0.88188,0.41083,0.48166,0.80453,7.7826e-05,7.7826e-05,7.7826e-05
272,4126.15,0.36624,0.40105,0.80353,0.94138,0.99528,0.98656,0.88208,0.41236,0.4781,0.80488,7.54698e-05,7.54698e-05,7.54698e-05
273,4141.3,0.36846,0.40884,0.80155,0.94138,0.99528,0.98656,0.88208,0.41236,0.4781,0.80488,7.31136e-05,7.31136e-05,7.31136e-05
274,4156.61,0.37911,0.40607,0.81651,0.96444,0.9614,0.98562,0.88289,0.41082,0.47379,0.80478,7.07574e-05,7.07574e-05,7.07574e-05
275,4171.8,0.38031,0.41839,0.8039,0.9647,0.96246,0.98656,0.88093,0.40814,0.4704,0.80444,6.84012e-05,6.84012e-05,6.84012e-05
276,4187.04,0.39072,0.41234,0.8188,0.96497,0.9615,0.98656,0.88473,0.40548,0.47353,0.80395,6.6045e-05,6.6045e-05,6.6045e-05
277,4202.27,0.36004,0.40511,0.82299,0.96497,0.9615,0.98656,0.88473,0.40548,0.47353,0.80395,6.36888e-05,6.36888e-05,6.36888e-05
278,4217.45,0.38436,0.43804,0.82115,0.97004,0.96241,0.98656,0.87865,0.40401,0.47139,0.80358,6.13326e-05,6.13326e-05,6.13326e-05
279,4232.61,0.34814,0.40067,0.805,0.97261,0.9666,0.98656,0.87547,0.40417,0.46731,0.80347,5.89764e-05,5.89764e-05,5.89764e-05
280,4247.78,0.39222,0.40965,0.81445,0.97491,0.97145,0.98844,0.87774,0.40625,0.4638,0.80361,5.66202e-05,5.66202e-05,5.66202e-05
281,4263.03,0.40624,0.43167,0.81415,0.97491,0.97145,0.98844,0.87774,0.40625,0.4638,0.80361,5.4264e-05,5.4264e-05,5.4264e-05
282,4278.17,0.38084,0.40076,0.79051,0.97739,0.97273,0.98844,0.87875,0.41001,0.46216,0.80389,5.19078e-05,5.19078e-05,5.19078e-05
283,4293.37,0.40073,0.41717,0.8176,0.97868,0.97384,0.9875,0.8788,0.41525,0.46015,0.80431,4.95516e-05,4.95516e-05,4.95516e-05
284,4308.6,0.37702,0.4119,0.80206,0.97977,0.97375,0.98937,0.88608,0.41978,0.45779,0.80464,4.71954e-05,4.71954e-05,4.71954e-05
285,4323.79,0.4135,0.43711,0.81456,0.97977,0.97375,0.98937,0.88608,0.41978,0.45779,0.80464,4.48392e-05,4.48392e-05,4.48392e-05
286,4339.01,0.40172,0.40793,0.78913,0.97884,0.97737,0.99031,0.88403,0.42147,0.45698,0.80481,4.2483e-05,4.2483e-05,4.2483e-05
287,4354.19,0.38852,0.40789,0.80497,0.97875,0.9744,0.98937,0.883,0.42145,0.45691,0.80469,4.01268e-05,4.01268e-05,4.01268e-05
288,4369.35,0.4067,0.41847,0.82105,0.97871,0.97423,0.98937,0.88364,0.41895,0.45668,0.80428,3.77706e-05,3.77706e-05,3.77706e-05
289,4384.51,0.40488,0.42157,0.8139,0.97871,0.97423,0.98937,0.88364,0.41895,0.45668,0.80428,3.54144e-05,3.54144e-05,3.54144e-05
290,4399.77,0.3818,0.4099,0.79851,0.97885,0.97379,0.98937,0.88513,0.41646,0.45557,0.80392,3.30582e-05,3.30582e-05,3.30582e-05
291,4415.58,0.37353,0.40992,0.79527,0.97935,0.97317,0.98844,0.88718,0.41391,0.45467,0.8038,3.0702e-05,3.0702e-05,3.0702e-05
292,4430.54,0.36024,0.4006,0.78825,0.98039,0.97232,0.98937,0.88686,0.41185,0.45486,0.80378,2.83458e-05,2.83458e-05,2.83458e-05
293,4445.47,0.35956,0.40025,0.78848,0.98039,0.97232,0.98937,0.88686,0.41185,0.45486,0.80378,2.59896e-05,2.59896e-05,2.59896e-05
294,4460.4,0.36881,0.4128,0.78198,0.98124,0.97148,0.98937,0.88803,0.41105,0.45576,0.80382,2.36334e-05,2.36334e-05,2.36334e-05
295,4475.35,0.35951,0.40119,0.7889,0.98123,0.97106,0.98844,0.88559,0.41048,0.45759,0.80398,2.12772e-05,2.12772e-05,2.12772e-05
296,4490.22,0.36345,0.39906,0.78014,0.98121,0.97069,0.98844,0.88656,0.41054,0.45958,0.80415,1.8921e-05,1.8921e-05,1.8921e-05
297,4505.16,0.36652,0.40516,0.7887,0.98121,0.97069,0.98844,0.88656,0.41054,0.45958,0.80415,1.65648e-05,1.65648e-05,1.65648e-05
298,4520.08,0.36929,0.39831,0.78613,0.98083,0.97058,0.98844,0.88668,0.41042,0.46054,0.80394,1.42086e-05,1.42086e-05,1.42086e-05
299,4535.19,0.3476,0.40348,0.80049,0.98036,0.9707,0.98844,0.88412,0.41095,0.46145,0.80397,1.18524e-05,1.18524e-05,1.18524e-05
300,4550.28,0.35721,0.40518,0.78552,0.9803,0.9706,0.98844,0.88338,0.41128,0.46215,0.804,9.4962e-06,9.4962e-06,9.4962e-06
